location_id,address,applicant,days_hours,food_items,latitude,longitude,schedule,zip_codes
1337353,1 SANSOME ST,Tacos Rodriguez,,Tacos: burritos: quesadillas: soda & water,37.790485146128,-122.40094044069,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00077&ExportPDF=1&Filename=19MFF-00077_schedule.pdf,28854
1337436,1351 UNDERWOOD AVE,Liang Bai Ping,,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.7270146636245,-122.387497359022,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,58
1334927,2616 UNION ST,D & T Catering,,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.7964799968164,-122.442530024725,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00049&ExportPDF=1&Filename=19MFF-00049_schedule.pdf,57
1037694,2200 WEBSTER ST,Munch A Bunch,Mo-Fr:10AM-2PM,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,
1313015,90 BROADWAY,"Off the Grid Services, LLC",,everything except for hot dogs,37.7992601135023,-122.399617948655,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00015&ExportPDF=1&Filename=19MFF-00015_schedule.pdf,28860
1340309,555 MISSION ROCK ST,Two G's Catering,,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00103&ExportPDF=1&Filename=19MFF-00103_schedule.pdf,
1340311,175 BARNEVELD AVE,Two G's Catering,,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,37.7448024193644,-122.402540218927,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00103&ExportPDF=1&Filename=19MFF-00103_schedule.pdf,58
1340315,840 BRANNAN ST,Two G's Catering,,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,37.772561689774,-122.404474024011,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00103&ExportPDF=1&Filename=19MFF-00103_schedule.pdf,28853
1340314,235 BERRY ST,Two G's Catering,,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,37.7747030474687,-122.39408939657,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00103&ExportPDF=1&Filename=19MFF-00103_schedule.pdf,310
1340417,425 HAYES ST,Let's Be Frank,,Hot dogs and chili,37.7765668965195,-122.423395376727,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00104&ExportPDF=1&Filename=19MFF-00104_schedule.pdf,28852
1340418,404 OCTAVIA ST,Let's Be Frank,,Hot dogs and chili,37.7760390626659,-122.424175571492,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00104&ExportPDF=1&Filename=19MFF-00104_schedule.pdf,28852
1337540,409 ILLINOIS ST,Bonito Poke,,Bonito Poke Bowls & Various Drinks,37.7662450471029,-122.387356286511,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00080&ExportPDF=1&Filename=19MFF-00080_schedule.pdf,310
1341056,773 MARKET ST,Kettle Corn Star,,Kettle Corn: Funnel Cakes: Lemonade: Beverages: Flan: Hot Dogs: Falafel: Hot and Cold Sandwiches: French Fries: Baklava and Pastries,37.7853956394405,-122.40439104283,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00105&ExportPDF=1&Filename=19MFF-00105_schedule.pdf,28853
1337538,505 HOWARD ST,Bonito Poke,,Bonito Poke Bowls & Various Drinks,37.7879886489953,-122.396100668472,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00080&ExportPDF=1&Filename=19MFF-00080_schedule.pdf,28855
1337539,400 HOWARD ST,Bonito Poke,,Bonito Poke Bowls & Various Drinks,37.7891192076677,-122.395881039335,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00080&ExportPDF=1&Filename=19MFF-00080_schedule.pdf,28855
1341234,455 MARKET ST,"Halal Cart, LLC",,Gyros: Kebabs: soft drinks: and water,37.7909470419234,-122.398633589404,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00108&ExportPDF=1&Filename=19MFF-00108_schedule.pdf,28855
1347242,1 BOUTWELL ST,El Alambre,,Tacos: burritos: quesadillas: nachos alambres: choice of meat: carne asada: carnitas: pollo: al pastor: camarones,37.7377602011598,-122.405546988394,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00121&ExportPDF=1&Filename=19MFF-00121_schedule.pdf,58
1341233,400 MONTGOMERY ST,"Halal Cart, LLC",,kebabs: halal gyro: grilled halal meat: refreshments,37.7931486269835,-122.402567175578,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00107&ExportPDF=1&Filename=19MFF-00107_schedule.pdf,28854
1338490,370 DRUMM ST,Wu Wei LLC dba MoBowl,,Various types of meat: veggie: and seafood bowls.,37.7969137124835,-122.396650675264,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00092&ExportPDF=1&Filename=19MFF-00092_schedule.pdf,28860
1307613,1188 FRANKLIN ST,El Alambre,,Tacos: Burritos: Quesadillas: Nachos Alambres: Choice of Meat: Carne Asada: Carnitas: Pollo: Al Pastor Camarones,37.7852719490668,-122.422603585164,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00012&ExportPDF=1&Filename=19MFF-00012_schedule.pdf,28858
1347397,1100 FRANKLIN ST,El Alambre,,Tacos: Burritos: Quesadillas: Nachos Alambres: Choice of Meat: Carne Asada: Carnitas: Pollo: Al Pastor Camarones,37.7848460277555,-122.422568133137,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00012&ExportPDF=1&Filename=19MFF-00012_schedule.pdf,28858
1338493,500 HOWARD ST,Wu Wei LLC dba MoBowl,,Various types of meat: veggie: and seafood bowls.,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00092&ExportPDF=1&Filename=19MFF-00092_schedule.pdf,
1338492,900 FRONT ST,Wu Wei LLC dba MoBowl,,Various types of meat: veggie: and seafood bowls.,37.8002209155922,-122.399569018577,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00092&ExportPDF=1&Filename=19MFF-00092_schedule.pdf,28860
1338489,75 HOWARD ST,Wu Wei LLC dba MoBowl,,Various types of meat: veggie: and seafood bowls.,37.7915578641549,-122.391671499786,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00092&ExportPDF=1&Filename=19MFF-00092_schedule.pdf,28855
1338491,253 DRUMM ST,Wu Wei LLC dba MoBowl,,Various types of meat: veggie: and seafood bowls.,37.7961233802521,-122.397273204338,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00092&ExportPDF=1&Filename=19MFF-00092_schedule.pdf,28860
1341232,1 MARKET ST,"Halal Cart, LLC",,kebabs: halal gyro: grilled halal meat: refreshments,37.7938715071506,-122.394865238621,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00107&ExportPDF=1&Filename=19MFF-00107_schedule.pdf,28855
1341238,400 MONTGOMERY ST,Halal Cart of San Francisco,,Halal Gyro over Rice: Halal Chicken over Rice: Halal Gyro: and Chicken Sandwich,37.7931486269835,-122.402567175578,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00109&ExportPDF=1&Filename=19MFF-00109_schedule.pdf,28854
1341239,1 MARKET ST,Halal Cart of San Francisco,,Halal Gyro over Rice: Halal Chicken over Rice: Halal Gyro: and Chicken Sandwich,37.7938715071506,-122.394865238621,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00109&ExportPDF=1&Filename=19MFF-00109_schedule.pdf,28855
1344140,2601 24TH ST,Cochinita,,Panushos: Salbutes: Salad: Rice: Beans: Cochinita: etc.,37.7528223681215,-122.405531919216,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00113&ExportPDF=1&Filename=19MFF-00113_schedule.pdf,28859
1343454,Assessors Block /Lot,Esmeli Catering,,tacos: burritos: quesadilla: tortas sodas,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00110&ExportPDF=1&Filename=19MFF-00110_schedule.pdf,
1343831,1020 03RD ST,Got Snacks,,sunflower seeds: crackerjacks: bottled water: peanuts: candy,37.7755101380495,-122.390999306002,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00112&ExportPDF=1&Filename=19MFF-00112_schedule.pdf,310
963985,1562 BANCROFT AVE,Singh Brothers Ice Cream,Mo-Fr:1PM-2PM,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.7254507021723,-122.391991641418,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,58
1337051,1 BUSH ST,Roadside Rotisserie Corporation / Country Grill,,Rotisserie Chicken: Ribs: Kickass Salad: Potatos w/fat dripping: chicken wrap.,37.7909215072692,-122.400100423738,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00064&ExportPDF=1&Filename=19MFF-00064_schedule.pdf,28854
1337053,225 BATTERY ST,Roadside Rotisserie Corporation / Country Grill,,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,37.7934465278161,-122.400343675592,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00066&ExportPDF=1&Filename=19MFF-00066_schedule.pdf,28854
1200178,535 MISSION BAY BLVD SOUTH,SF Cart Project,Mo-Fr:10AM-3PM,7 Multiple Trucks on rotation (1 on Mission Bay Blvd South & 6 on 4th St).   Serving everything but hot dogs,37.7691244121681,-122.391474911246,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0094&ExportPDF=1&Filename=18MFF-0094_schedule.pdf,310
1037692,365 FULTON ST,Munch A Bunch,Mo-Fr:10AM-11AM,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.7784935971852,-122.422954747396,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,28852
1181510,1003 TURK ST,John's Catering #5,Mo-Fr:8AM-9AM/11AM-12PM,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.7808684365681,-122.425467726618,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0045&ExportPDF=1&Filename=18MFF-0045_schedule.pdf,28852
1042438,80 SUTTER ST,Ruru Juice LLC,Mo/We/Fr:9AM-1PM,Smoothies: Juice: Salads: Fruit Bowls: Soup,37.7903462473414,-122.401850190989,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0198&ExportPDF=1&Filename=17MFF-0198_schedule.pdf,28854
1089698,2355 FOLSOM ST,El Tonayense #60,Mo-Su:4PM-10PM,Tacos: Burritos: Tortas: Quesadillas: Drinks,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0004&ExportPDF=1&Filename=18MFF-0004_schedule.pdf,
1037689,355 07TH ST,Munch A Bunch,Mo-Fr:8AM-9AM,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.7763814259936,-122.406934051626,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,28853
916855,490 02ND ST,Los 2 Cuates,Tu/We/Th:7AM-8PM,south American-Peruvian food: hot wok dishes: hot pastas: rice dishes.,37.78304609975,-122.39406659923,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0137&ExportPDF=1&Filename=16MFF-0137_schedule.pdf,28856
934630,1059 EVANS AVE,May Catering,Mo-Fr:10AM-11AM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7365721824187,-122.378209667202,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,58
1163797,1570 BURKE AVE,"SOHOMEI, LLC",Mo-Fr:2PM-3PM,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.7447521916164,-122.385679248721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,58
1398711,220 RANKIN ST,Buenafe,,,37.7457492406203,-122.392481487678,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=20MFF-00001&ExportPDF=1&Filename=20MFF-00001_schedule.pdf,58
963978,1000 HOLLISTER AVE,Singh Brothers Ice Cream,Mo-Fr:12PM-1PM,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.7189398190959,-122.390517872066,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,58
1163787,500 MASONIC AVE,"SOHOMEI, LLC",Mo-Fr:6AM-7AM/11AM-12PM,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.7765500428191,-122.446307635558,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,29492
1163800,2401 22ND ST,"SOHOMEI, LLC",Mo-Fr:10AM-11AM,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.7556370098323,-122.405101930379,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,28859
946047,1300 POLK ST,The Huge Hotdog Concession,Su/Fr/Sa:8PM-2AM,Hotdogs: chips: soda: nuts: crackers,37.7888771172666,-122.420091020038,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0139&ExportPDF=1&Filename=17MFF-0139_schedule.pdf,28858
963988,1101 PALOU AVE,Singh Brothers Ice Cream,Mo-Fr:2PM-3PM,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.7286714428179,-122.381865088641,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,58
1174530,560 VALENCIA ST,CC Acquisition LLC,Sa-Su:9AM-4PM,Chai Tea,37.7638580813603,-122.422082620993,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0034&ExportPDF=1&Filename=18MFF-0034_schedule.pdf,28859
1337052,90 BROADWAY,Roadside Rotisserie Corporation / Country Grill,,Rotisserie Chicken: Ribs: Kickass Salad: Potatos w/fat dripping: chicken wrap.,37.7992601135023,-122.399617948655,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00065&ExportPDF=1&Filename=19MFF-00065_schedule.pdf,28860
1009768,727 SANSOME ST,Akuranvyka USA Inc,Mo/Tu/Th:12PM-1PM,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,37.7969490060212,-122.402183431894,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0185&ExportPDF=1&Filename=17MFF-0185_schedule.pdf,308
1181503,1900 03RD ST,John's Catering #5,Mo-Fr:9AM-10AM,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.7651064631908,-122.38967948729,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0045&ExportPDF=1&Filename=18MFF-0045_schedule.pdf,310
963994,1309 INGALLS ST,Singh Brothers Ice Cream,Mo-Fr:4PM-5PM,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.7303742378628,-122.381861878657,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,58
1199164,30 GROVE ST,Street Meet,Su/Fr/Sa:12AM-2AM;Th/Fr/Sa:6PM-12AM,Burritos: Tacos: Quesadillas: Tortas: Carne Asada Fries and various drinks,37.779159119969,-122.415807882427,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0039&ExportPDF=1&Filename=18MFF-0039_schedule.pdf,28852
931094,2450 TARAVAL ST,Swell Cream & Coffee,,Ice cream: coffee: pastries,37.7425503735592,-122.492677082215,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0002&ExportPDF=1&Filename=17MFF-0002_schedule.pdf,29491
1184866,Assessors Block 8711/Lot021,Subs on Hubs,Sa-Su:11AM-10PM;Mo-Fr:6PM-8PM,Italian subs: Cuban sandwich: Gyro,37.7714019465879,-122.391771646847,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0059&ExportPDF=1&Filename=18MFF-0059_schedule.pdf,310
1037688,400 PARNASSUS AVE,Munch A Bunch,Mo-Fr:7AM-8AM,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.7638640323832,-122.458391749844,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,56
934628,777 MARIPOSA ST,May Catering,Mo-Fr:9AM-10AM,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.7638112772906,-122.391265350599,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,28856
963996,1698 KIRKWOOD AVE,Singh Brothers Ice Cream,Mo-Fr:4PM-5PM,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.7393571608675,-122.391522811759,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,58
1058991,601 MISSION ST,Ruru Juice LLC,Tu/Th/Fr:9AM-1PM,Smoothies: Juice: Salads: Fruit Bowls: Soup,37.7876716444879,-122.399762925839,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0198&ExportPDF=1&Filename=17MFF-0198_schedule.pdf,28855
1174531,525 MARKET ST,CC Acquisition LLC,Mo-Fr:8AM-4PM,Chai Tea,37.7904067199405,-122.399275886086,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0034&ExportPDF=1&Filename=18MFF-0034_schedule.pdf,28855
1181513,2157 BRYANT ST,John's Catering #5,Mo-Fr:12PM-1PM,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.7597962717227,-122.409573421624,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0045&ExportPDF=1&Filename=18MFF-0045_schedule.pdf,28859
1186399,301 RHODE ISLAND ST,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Mo-We:8AM-3PM,Multiple Truck - Everything,37.7654597374682,-122.402136376179,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0065&ExportPDF=1&Filename=18MFF-0065_schedule.pdf,28853
1163788,690 MISSION ST,"SOHOMEI, LLC",Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,
1337050,333 BRANNAN ST,Roadside Rotisserie Corporation / Country Grill,,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,37.780918000993,-122.392416983133,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00063&ExportPDF=1&Filename=19MFF-00063_schedule.pdf,28856
1181514,300 HOWARD ST,John's Catering #5,Mo-Fr:6AM-7AM/12PM-1PM,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.7895693138966,-122.395129390521,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0045&ExportPDF=1&Filename=18MFF-0045_schedule.pdf,28855
1163790,Assessors Block 3902/Lot002,"SOHOMEI, LLC",Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.7683069928,-122.412000336092,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,28853
934719,1 SANSOME ST,"Santana ESG, Inc.",Mo-Fr:11AM-3PM,Tacos: Burritos: Tortas: Quesadillas: Mexican Drinks: Aguas Frescas,37.790485146128,-122.40094044069,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0122&ExportPDF=1&Filename=17MFF-0122_schedule.pdf,28854
963991,297 HARBOR RD,Singh Brothers Ice Cream,Mo-Fr:3PM-4PM,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.7334388116408,-122.380467549518,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,58
1337923,155 SANSOME ST,La Jefa,,Tacos: burritos: quesadillas: tortas: nachos (refried beans: cheese sauce: salsa fresca): carnes (beef: chicken: marinated pork: fried pork): canned beans: rice: sodas: horchata drinks.,37.7918342630555,-122.401279616596,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00018&ExportPDF=1&Filename=19MFF-00018_schedule.pdf,28854
963979,1173 INGERSON AVE,Singh Brothers Ice Cream,Mo-Fr:12PM-1PM,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.7204493626594,-122.395915014237,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,58
